order_id|product_name|category|quantity|unit_price|discount_percent|region|sale_date|customer_email
ORD31684|TV|gadget|-5|815.7671|0.7660108|suth|01/06/2023|user4244@example.com
ORD38710|Television|home appliance|13|630.4591|0.63196224|nort|2025-07-01|user2748@mail.com
ORD79356|Television|electronics|-1|954.7572|0.6534912|nort|02-02-2024|user5925@sample.net
ORD86588|Refrigerator|appliance|12|931.0164|0.7537005|suth|14/03/2024|
ORD49917|Laptop|electronics|-1|523.68616|0.15213011|East|2023-10-27|user8408@example.com
ORD55826|Refrigerator|home appliance|0|118.41047|0.8385108|Eest|28/01/2025|user5350@mail.com
ORD19344|T.V.|home appliance|5|23.929596|0.053222466|West|01-17-2025|user1854@mail.com
ORD33229|Refrigerator|electronics|0|785.3799|1.0468163|East|13/05/2024|
ORD72288|Lap top|home appliance|5|14.030516|1.0344175|nort|2025-01-29|
ORD40007|Television|appliance|0|230.309|0.21898936|East|01-14-2023|
ORD17649|Television|elec|9|449.11526|0.5038036|suth|2023-01-22|
ORD39385|Fridge|gadget|12|476.83466|0.4686499|East|2025-03-08|
ORD97450|Lap top|appliance|-1|746.7063|0.046779156|North|01-01-2023|user6021@sample.net
ORD43176|TV|elec|5|778.88513|0.25077668|East|2023-05-23|user7754@example.com
ORD70865|Laptop|appliance|6|307.35278|0.5725439|South|03-09-2025|user5583@test.org
ORD55103|TV|elec|3|95.607635|0.76863855|suth|2023-05-01|user4348@example.com
ORD58698|Laptop|home appliance|11|931.4155|0.056899384|suth|04-26-2025|user1864@example.com
ORD45361|TV|electronics|12|610.71783|1.1392275|North|2024-04-30|user5979@test.org
ORD77835|Television|elec|6|547.80634|0.4292812|Eest||
ORD10678|Refrigerator|elec|6|302.23148|0.6761732|suth|2024-10-29|user9558@sample.net
ORD88214|Fridge|elec|-3|786.5184|0.7765774|North|03-17-2025|
ORD41310|TV|elec|-1|996.7525|0.118621804|Wst|04/09/2024|user3546@test.org
ORD78157|Fridge|appliance|14|276.34525|0.20140173|nort|05-27-2025|user2662@example.com
ORD33920|Refrigerator|elec|5|964.7572|0.98038656|East|03-04-2025|
ORD23380|T.V.|appliance|5|549.5875|0.4636544|Wst|2024-12-16|user100@sample.net
ORD92993|Television|appliance|2|433.9413|0.63362455|Wst|05-05-2025|user1018@example.com
ORD98514|Lap top|home appliance|-5|299.4448|0.2122779|Wst|11-07-2023|
ORD39695|Television|appliance|4|0.50240755|0.51277596|North|07-31-2024|user9023@example.com
ORD73249|Laptop|elec|2|237.43361|0.5234236|South|22/08/2023|user3958@mail.com
ORD44789|Laptop|electronics|1|615.21826|0.6854512|North|2023-07-02|user6515@test.org
ORD24867|Fridge|home appliance|0|821.98596|0.38011152|nort|2023-06-08|user3455@mail.com
ORD86134|Laptop|appliance|2|652.0982|0.03785634|West||user9041@mail.com
ORD34593|Lap top|appliance|10|547.1473|0.10145939|East|16/07/2023|user9314@test.org
ORD71113|TV|appliance|6|540.6979|0.038130358|South|10-22-2023|user9811@test.org
ORD45851|Refrigerator|electronics|14|9.988487|0.36305225|nort|04-19-2025|user5520@sample.net
ORD26057|T.V.|elec|5|923.0118|0.735466|Eest|10-10-2024|user1154@sample.net
ORD72342|TV|gadget|-2|871.0946|0.5730847|East||user368@example.com
ORD33680|Lap top|elec|7|816.6348|0.77400243|East|06/02/2024|user7185@test.org
ORD44601|T.V.|elec|-4|688.7828|1.0881109|Wst|2023-06-06|user7463@sample.net
ORD68842|Television|home appliance|-4|916.3203|0.60352725|Wst|2023-08-11|
ORD78768|T.V.|gadget|12|454.7379|1.0232208|West|11-02-2024|user5503@sample.net
ORD30653|Laptop|home appliance|10|130.26071|0.5579733|South||user7379@sample.net
ORD98327|T.V.|appliance|0|867.9103|0.07355469|suth|2024-06-23|
ORD56079|Laptop|elec|-3|71.85447|1.051075|suth|2024-03-21|user4402@sample.net
ORD88142|T.V.|appliance|13|86.07721|1.0223246|East|01-10-2023|
ORD72156|Lap top|electronics|13|865.6688|0.10229781|East|19/08/2024|user7963@test.org
ORD17312|T.V.|appliance|5|636.0956|1.0530238|nort|05/02/2025|user7308@example.com
ORD46421|Television|appliance|12|337.9795|0.8472201|North|29/11/2022|user8438@example.com
ORD48667|Refrigerator|gadget|-2|813.23224|1.0461985|North|30/12/2023|user565@example.com
ORD10479|T.V.|gadget|0|109.624626|0.9029469|East||
ORD87679|Fridge|appliance|14|24.73551|1.1001359|Eest|08-16-2024|user5896@mail.com
ORD66575|Laptop|electronics|6|877.6847|0.7877157|Eest||
ORD31394|Refrigerator|gadget|2|343.70654|0.34868196|East|03/04/2024|user1089@mail.com
ORD60296|Refrigerator|gadget|5|614.60065|0.4413013|Eest|12/06/2025|
ORD72160|T.V.|electronics|12|658.0458|0.3125429|East|09-10-2023|user2456@sample.net
ORD42545|Laptop|appliance|6|47.045887|0.7093651|East|26/11/2024|
ORD63418|T.V.|appliance|4|546.4299|0.41717407|nort|10-26-2023|user1859@test.org
ORD40323|Fridge|home appliance|12|234.9826|0.38465732|North|2023-04-23|user3985@test.org
ORD53065|T.V.|gadget|5|257.24124|0.57437503|East|07-26-2024|
ORD77286|Television|gadget|-2|569.78864|0.9106766|suth|28/04/2025|user7688@mail.com
ORD68575|Laptop|gadget|1|751.3752|0.1285444|Eest|04-15-2024|user9377@test.org
ORD16867|Lap top|electronics|13|107.15788|0.3350479|nort|11/03/2023|user6666@test.org
ORD19083|T.V.|home appliance|6|176.20331|0.069057085|suth|01-18-2024|user1476@mail.com
ORD29178|Refrigerator|electronics|8|856.09064|0.21755742|suth|2023-11-26|user4127@mail.com
ORD68724|Lap top|gadget|-1|324.64557|0.5179639|Wst||
ORD69014|Lap top|appliance|6|209.32913|0.6058774|West|05-23-2023|
ORD66157|Lap top|elec|13|701.1022|0.38580146|Eest|04-30-2025|user9726@sample.net
ORD84277|Refrigerator|appliance|-1|553.4074|0.6344388|West|14/03/2023|user7162@example.com
ORD88927|Fridge|appliance|0|148.61905|0.7497486|East|2024-12-28|user2825@example.com
ORD39967|T.V.|elec|11|841.9583|0.91601866|North|25/03/2023|user6748@example.com
ORD11587|Lap top|home appliance|-1|858.0519|1.0110897|nort|01/07/2024|user820@test.org
ORD53156|Television|elec|2|185.66632|1.0820677|East|19/07/2024|user7677@mail.com
ORD48270|Refrigerator|appliance|4|239.86394|0.9601283|North||user6521@example.com
ORD28387|Laptop|home appliance|4|186.29688|0.7274066|Eest|07-27-2024|user1872@example.com
ORD93950|Refrigerator|electronics|14|990.6526|0.1510661|Eest|2023-09-20|
ORD54770|Laptop|appliance|-1|584.4776|1.183307|North|07-27-2025|user662@example.com
ORD27002|Lap top|home appliance|-3|201.83986|0.45591718|West|26/11/2023|user2519@mail.com
ORD48325|Television|appliance|11|44.326782|1.1485491|Eest||user8092@example.com
ORD23160|Lap top|electronics|9|997.8802|1.0937963|South||user2194@mail.com
ORD10126|T.V.|electronics|7|334.96045|0.27963474|South|30/07/2025|
ORD42329|T.V.|electronics|-3|57.608963|0.8103613|suth|2022-11-15|user1113@example.com
ORD36057|Fridge|elec|14|997.2318|0.72965145|North||user6129@mail.com
ORD89699|T.V.|elec|4|153.9306|1.0584586|Eest||
ORD54985|Refrigerator|home appliance|2|180.27556|0.34220052|East|09-02-2023|user142@test.org
ORD54154|Fridge|home appliance|1|328.01263|0.7404352|West||user3875@mail.com
ORD59857|T.V.|appliance|7|201.48312|0.63414776|Wst|20/10/2023|
ORD31805|TV|home appliance|-3|386.75302|1.0527548|North|14/06/2025|user8061@mail.com
ORD74897|T.V.|elec|-1|970.79614|0.5670833|South|02-01-2023|user5673@mail.com
ORD14012|Refrigerator|elec|4|901.4569|0.63056624|South|05-15-2024|user5408@example.com
ORD74009|Laptop|home appliance|-3|102.166176|0.991605|East|30/06/2025|user8929@sample.net
ORD27022|Laptop|home appliance|7|791.7146|1.0938727|West|03-09-2023|user1470@example.com
ORD26742|Television|home appliance|2|47.438858|0.14490302|Eest|2024-04-11|user1495@sample.net
ORD92998|T.V.|electronics|5|939.617|0.31938896|West||user4974@mail.com
ORD68666|Fridge|appliance|-5|260.21652|1.1461432|West|11-15-2024|user5725@example.com
ORD53232|TV|appliance|14|792.9932|0.91275597|Eest|15/02/2023|user3729@test.org
ORD38990|Television|electronics|10|728.4555|0.5604227|Wst|07-03-2023|user583@test.org
ORD64706|Refrigerator|gadget|9|573.0652|0.19453491|suth||user3251@test.org
ORD39701|Laptop|appliance|11|657.0954|0.62425554|South|01-02-2025|user9113@mail.com
ORD35329|TV|home appliance|3|331.2453|0.22168817|North|2023-10-06|user2331@mail.com
ORD97312|T.V.|appliance|-4|795.98096|0.7587166|nort|2025-04-12|user5193@test.org
ORD57701|Lap top|gadget|13|533.00146|0.58924085|North|04/06/2024|user3247@sample.net
ORD84826|T.V.|home appliance|-5|946.9891|1.1893072|West|2025-06-30|user6921@test.org
ORD37994|TV|appliance|-2|704.42896|0.37711683|Wst|20/01/2025|
ORD11201|Television|elec|9|188.81786|0.7535363|North|2025-03-22|user2405@test.org
ORD97284|Laptop|appliance|8|859.3692|0.2637582|West|2025-07-20|user67@example.com
ORD23260|Refrigerator|gadget|12|903.8264|0.9845623|North|28/02/2023|user2732@mail.com
ORD65924|T.V.|gadget|-3|174.85893|1.1863699|West|2023-05-20|user4784@example.com
ORD36627|Refrigerator|electronics|7|172.78946|0.57142407|Eest|25/05/2025|user1506@test.org
ORD18140|Lap top|elec|3|386.4526|0.016121365|Wst||user9693@sample.net
ORD74491|Television|electronics|-5|303.81482|0.79755515|Wst|2023-11-18|user8019@mail.com
ORD62000|Refrigerator|gadget|1|742.2598|0.9419692|South|08-16-2023|user8932@sample.net
ORD33193|Refrigerator|electronics|-4|449.31107|0.34781185|South|2023-08-03|
ORD83761|Lap top|electronics|11|335.75052|0.8046488|Wst|14/08/2024|user8258@sample.net
ORD17451|TV|elec|-1|924.41455|0.9551252|nort|10-25-2023|
ORD57340|Fridge|appliance|-1|226.53955|1.008614|suth|03/06/2023|user312@example.com
ORD49641|Television|gadget|7|9.986103|0.12357546|Wst|03-08-2024|
ORD53634|Lap top|elec|1|983.4658|0.42491093|Eest|19/05/2025|user9438@test.org
ORD20560|Television|home appliance|14|415.22318|0.6730266|Wst|20/03/2024|
ORD57340|T.V.|elec|13|971.1381|0.09362984|Eest|2024-08-28|user1561@test.org
ORD41935|Television|gadget|10|170.32605|1.0993687|Wst|22/02/2024|user9284@sample.net
ORD98251|Refrigerator|home appliance|-2|223.5785|0.74177253|suth|21/08/2023|user2023@example.com
ORD94501|Refrigerator|gadget|12|522.2905|1.0830433|Eest||user8298@test.org
ORD27188|TV|appliance|5|623.04083|0.80708534|suth|09-29-2023|user4266@example.com
ORD38048|Lap top|home appliance|9|755.4169|1.0302606|Eest||user5479@sample.net
ORD50636|Television|electronics|-4|882.7073|0.9751706|nort|12-26-2023|
ORD76504|Television|appliance|-3|929.9581|0.35652387|nort|09/03/2023|user6585@example.com
ORD72619|Fridge|gadget|3|861.04315|0.5597529|West||user7469@mail.com
ORD82430|Refrigerator|appliance|3|849.71704|0.8960137|Wst||
ORD97626|Lap top|electronics|1|967.536|0.23085874|suth|2024-04-26|
ORD82905|Refrigerator|appliance|12|990.9623|0.5636072|Wst|05-21-2024|user4962@mail.com
ORD67190|T.V.|elec|1|977.1599|1.0540473|nort||user7528@test.org
ORD35858|Television|gadget|7|100.258705|0.42059958|Wst|02-09-2025|user5885@sample.net
ORD76221|TV|electronics|1|100.921036|0.58767426|Wst|20/07/2025|user3599@example.com
ORD58962|TV|elec|9|370.48923|0.38889235|Eest|27/02/2023|user9660@sample.net
ORD98497|TV|electronics|5|981.8447|0.9214131|nort||
ORD17070|T.V.|elec|-2|158.83458|0.61059463|South|23/09/2023|user7044@mail.com
ORD21965|Fridge|home appliance|6|315.3652|0.5212902|Wst||user6738@test.org
ORD11481|Laptop|appliance|4|201.52914|1.0575981|nort||user982@mail.com
ORD70221|Fridge|electronics|-3|492.13577|0.060247853|South|03-28-2024|
ORD61762|Refrigerator|appliance|14|358.80685|0.3363539|North|04-28-2024|user1652@mail.com
ORD90348|Lap top|electronics|6|443.7389|0.39246914|Eest|2023-10-29|user9098@sample.net
ORD58696|Refrigerator|electronics|4|511.85608|0.25721908|North|10/11/2024|user8679@test.org
ORD98313|Lap top|electronics|11|821.4222|0.08833158|East|2025-07-05|user1843@test.org
ORD20341|Television|gadget|8|848.33044|0.984232|West||user8371@example.com
ORD89706|Refrigerator|gadget|10|327.99637|0.32160917|East||user7175@test.org
ORD92947|Lap top|elec|14|259.86243|0.96148086|South|2025-02-15|
ORD61366|Lap top|elec|0|695.8609|0.81410843|Wst|07-21-2025|user7838@mail.com
ORD56902|TV|elec|11|633.6894|0.9333295|North|09/10/2024|user9890@mail.com
ORD59733|TV|appliance|-2|679.7062|0.5382501|nort|2023-05-23|user591@mail.com
ORD16707|T.V.|elec|4|569.5689|0.9134995|North|07-10-2024|user9289@mail.com
ORD97157|Lap top|appliance|-4|84.60134|0.4839359|South|2024-04-16|
ORD25631|Refrigerator|elec|4|253.4613|0.30257773|North|19/07/2023|user3495@test.org
ORD24555|Laptop|elec|-2|568.6517|0.053428892|South|10/07/2025|user1219@test.org
ORD56441|T.V.|home appliance|5|222.28336|0.82157844|East|2024-06-15|user7263@mail.com
ORD76043|TV|home appliance|3|672.03503|0.014958144|Wst|2024-01-27|user4850@test.org
ORD68212|T.V.|electronics|8|840.32263|0.44385898|suth|11-27-2022|user5585@example.com
ORD53094|Television|elec|10|33.10943|1.1145265|nort|2025-02-16|user1669@test.org
ORD13405|Laptop|home appliance|12|620.1142|0.2792696|North||user1771@mail.com
ORD33026|T.V.|home appliance|9|134.71347|0.58622885|Eest|26/12/2024|user7360@example.com
ORD71884|Lap top|elec|10|289.78098|0.65264964|North|2023-03-07|user5588@example.com
ORD92339|Refrigerator|gadget|-3|438.04758|0.8621122|East|10/05/2023|
ORD43299|Television|home appliance|9|565.1612|0.44993177|North|04-25-2024|user6221@example.com
ORD24299|T.V.|home appliance|-3|718.2579|0.15676188|nort|2024-11-04|user6138@test.org
ORD31343|Laptop|electronics|-2|331.1547|0.13606346|West|11/04/2024|
ORD80582|TV|gadget|14|719.5196|0.9190975|nort|2024-11-04|user3424@mail.com
ORD80337|Refrigerator|electronics|3|346.7753|0.3937711|nort||
ORD26766|T.V.|elec|0|334.10706|0.8092381|West|25/03/2023|user8848@example.com
ORD11819|Laptop|elec|11|26.804626|0.8444838|East|27/12/2024|user5750@sample.net
ORD47708|Laptop|gadget|-1|791.6623|1.121051|suth||user7711@sample.net
ORD66291|TV|appliance|4|692.6358|0.693744|Eest|04/01/2023|user3901@sample.net
ORD45703|Lap top|elec|3|268.0778|0.54698324|North|2023-06-08|
ORD76822|Lap top|appliance|-2|129.0912|0.39537236|North|2024-11-23|user1444@example.com
ORD66786|T.V.|elec|2|519.94147|0.2824203|suth|07/05/2025|user3550@example.com
ORD33357|T.V.|electronics|3|689.9952|0.4962695|North|01-07-2025|user524@example.com
ORD85042|Lap top|elec|11|503.46524|0.7609226|South||user2709@mail.com
ORD93014|Laptop|electronics|13|541.1344|0.9027633|East|16/12/2024|user3760@example.com
ORD41336|Laptop|electronics|11|523.3625|0.013450599|suth|07-03-2024|user6793@test.org
ORD22227|Lap top|elec|-4|166.94104|0.23696738|Eest|03/04/2023|user5606@example.com
ORD62057|Television|gadget|6|195.16832|0.20805696|North|22/08/2024|user8069@test.org
ORD75138|T.V.|home appliance|-1|776.9508|0.26037526|North|07/11/2024|user5478@mail.com
ORD44623|Refrigerator|home appliance|-5|408.54944|0.5706062|West|09/02/2025|user8612@test.org
ORD47387|Television|gadget|5|60.42701|0.12508157|Wst|2024-04-01|user3714@mail.com
ORD40580|Fridge|appliance|5|609.1134|0.100612454|suth|2023-09-27|user3361@mail.com
ORD15474|Laptop|home appliance|8|303.61957|0.9132937|East|08-05-2023|user4058@example.com
ORD58865|Television|gadget|6|988.792|0.9101939|South|2023-07-11|
ORD56596|Television|elec|14|902.8856|0.84907746|suth|2023-02-20|
ORD54776|T.V.|electronics|8|632.3264|1.0837088|suth|14/06/2023|user7231@sample.net
ORD13266|T.V.|gadget|4|657.752|0.365665|East|23/04/2023|user4470@mail.com
ORD15829|Laptop|appliance|6|916.42694|0.51012987|suth|2024-06-29|user8352@sample.net
ORD28516|Refrigerator|appliance|8|36.53151|0.83714664|Wst|2024-09-03|user9512@mail.com
ORD27531|Refrigerator|elec|13|714.71576|0.26003954|Wst|10/08/2023|user9177@test.org
ORD60073|Lap top|appliance|12|41.655304|0.3300987|Eest|2024-10-11|user9211@test.org
ORD89637|TV|home appliance|-4|416.8321|1.0429124|South|05-25-2023|user7835@example.com
ORD19832|Laptop|gadget|14|78.90237|0.8092048|nort|30/09/2023|user5705@example.com
ORD11237|T.V.|appliance|3|124.17191|1.1020365|North|04-13-2023|user7183@sample.net
ORD92216|Lap top|home appliance|1|291.5016|0.44702175|East|04/12/2024|user8381@mail.com
ORD79313|Refrigerator|elec|8|898.30237|1.0388514|suth||user9348@mail.com
ORD71144|TV|elec|-5|83.45682|0.6323211|South|08-21-2023|user384@mail.com
ORD74289|Laptop|elec|11|160.57771|1.0958135|suth|11-08-2023|user5117@mail.com
ORD60574|Refrigerator|appliance|9|350.07526|0.15001181|Wst|2024-01-23|user6621@mail.com
ORD94867|Lap top|elec|9|1.6551018|0.6584643|East|16/09/2024|
ORD36870|Refrigerator|elec|3|279.8587|0.056460217|Wst|26/11/2023|user7960@test.org
ORD92138|Refrigerator|home appliance|6|879.6241|0.16946554|suth|10/11/2024|user239@example.com
ORD49645|Fridge|gadget|-1|911.9028|0.47879437|West|27/11/2023|user7075@sample.net
ORD65670|T.V.|elec|7|371.69833|0.84651035|West||user6443@example.com
ORD34743|T.V.|electronics|7|75.655876|0.0850075|Wst|24/08/2023|user532@example.com
ORD10491|Fridge|home appliance|8|501.76364|0.03342998|West|10-04-2023|user5376@example.com
ORD11043|Laptop|electronics|-3|979.1047|0.064552836|North|08/05/2023|user8099@sample.net
ORD43398|Fridge|appliance|13|237.13971|0.45815316|South||user1907@test.org
ORD59692|Refrigerator|home appliance|10|468.434|1.1660162|South|01/12/2024|user2701@test.org
ORD78936|T.V.|elec|14|364.76117|1.0462114|South|02-26-2023|
ORD19733|TV|gadget|6|852.4542|1.1428734|Eest|10-27-2023|user8800@mail.com
ORD62690|Laptop|appliance|7|974.8871|0.06970024|West||user4597@example.com
ORD74659|T.V.|home appliance|14|384.89438|0.8322614|West|05-11-2023|user6820@sample.net
ORD23741|TV|appliance|10|805.1198|0.58571386|nort|01-16-2024|user6543@test.org
ORD16855|TV|gadget|7|319.85342|0.9263869|Wst|04-25-2025|user2880@example.com
ORD36589|Refrigerator|appliance|12|423.68066|0.7491065|nort|04/05/2023|user6207@mail.com
ORD42905|Refrigerator|elec|0|7.949531|0.17376924|South|11/09/2024|user9399@sample.net
ORD35262|Refrigerator|electronics|0|261.27444|0.51206744|Eest|10-20-2024|user3413@example.com
ORD36756|Refrigerator|elec|9|697.7183|0.7553492|East|2025-03-24|user8753@sample.net
ORD47997|Laptop|elec|-1|596.83655|0.12577651|Eest|06-24-2025|user7883@test.org
ORD21278|Laptop|home appliance|12|722.2992|0.5765061|South|05-30-2024|user318@test.org
ORD65458|TV|appliance|11|677.3643|0.64750344|suth||user9624@example.com
ORD99229|Lap top|gadget|-3|93.62352|0.5035896|East|2023-02-09|user752@example.com
ORD44320|Refrigerator|home appliance|2|966.78485|0.88196546|East|2024-01-30|user9759@example.com
ORD52374|TV|elec|11|366.28766|0.064302064|suth|2024-01-20|user8903@test.org
ORD53205|Refrigerator|electronics|4|876.7556|0.08748916|Wst|03-27-2024|
ORD40396|Lap top|elec|0|656.4066|0.8560936|Eest|05/09/2024|user4762@mail.com
ORD55449|Laptop|elec|0|280.28195|1.0656983|South|10-22-2023|user5770@test.org
ORD31176|Television|gadget|6|121.28419|0.7818644|Wst||user2233@test.org
ORD89312|Lap top|electronics|11|523.6452|1.1059523|South||
ORD42027|Laptop|appliance|12|880.3379|1.1538848|Eest||user371@example.com
ORD78739|Television|elec|-1|135.81711|1.0676912|North|04-30-2025|user9664@mail.com
ORD51722|Laptop|elec|11|430.86957|1.1933392|nort|2025-05-03|user3125@mail.com
ORD34690|Refrigerator|electronics|1|384.26514|0.5503346|West|05/06/2023|user2349@test.org
ORD37548|Fridge|electronics|11|406.8436|0.47330877|North||user8958@sample.net
ORD73761|Laptop|appliance|8|429.5966|0.6539613|West|2025-07-22|user6963@test.org
ORD96610|Fridge|home appliance|2|790.6164|0.5287291|Eest|21/10/2023|
ORD79012|Laptop|elec|6|542.9785|1.076609|nort|2023-05-31|
ORD80777|T.V.|appliance|14|515.3099|0.96567297|suth|16/12/2022|
ORD80214|TV|electronics|5|935.5518|0.658102|East||user619@sample.net
ORD64007|T.V.|appliance|10|715.4892|0.5453346|East|26/02/2023|user9224@example.com
ORD81160|T.V.|home appliance|1|853.85205|1.0699179|nort|04-23-2025|user4082@example.com
ORD39363|Fridge|elec|2|89.934944|0.5813905|West|06/04/2023|user8147@sample.net
ORD34876|Lap top|electronics|-1|771.42883|1.0490268|East||user5032@mail.com
ORD11749|Television|elec|14|489.0877|1.1368344|Wst|07-20-2023|user1635@mail.com
ORD94913|Refrigerator|appliance|11|757.08484|0.524004|West|12/11/2023|
ORD45360|TV|appliance|-4|400.4638|0.8083854|East|2023-05-14|
ORD81203|T.V.|gadget|12|830.10944|0.019726254|Wst|07-12-2024|user8468@sample.net
ORD23097|TV|home appliance|12|96.08936|0.21522397|nort||user9377@example.com
ORD28856|Lap top|appliance|0|116.25904|0.028932596|Wst|2024-08-21|user4094@mail.com
ORD10217|T.V.|elec|14|209.41794|1.0844903|South|2025-06-19|user7393@example.com
ORD31647|TV|electronics|11|572.1194|1.0861912|suth|03/03/2023|user9574@mail.com
ORD30801|Laptop|electronics|-4|203.1309|0.5951545|West|01/05/2024|user1308@example.com
ORD26112|Laptop|gadget|6|470.6986|0.8884275|West||user4566@example.com
ORD52857|T.V.|gadget|9|12.084246|0.85143775|West|12-04-2022|user9328@sample.net
ORD89869|Lap top|home appliance|3|775.5634|0.9624873|North|2024-01-28|user2949@mail.com
ORD70073|Refrigerator|electronics|2|345.43704|0.9562927|suth|2023-05-07|user7086@example.com
ORD78199|T.V.|home appliance|10|973.5011|1.0324414|Wst|2023-02-08|user51@mail.com
ORD62630|Laptop|electronics|0|331.43298|0.6825175|North|10-11-2023|user6867@example.com
ORD58067|Television|gadget|-5|733.53754|0.7529831|nort|07-20-2024|user6149@example.com
ORD97212|Fridge|electronics|5|97.76646|0.8490062|East||user5534@test.org
ORD29637|Refrigerator|electronics|-2|659.7882|0.423763|Eest|17/12/2023|user5523@sample.net
ORD91221|TV|appliance|3|383.49408|1.0494908|Wst||
ORD28060|Television|home appliance|1|392.3183|0.05637889|East|03/06/2023|user4201@mail.com
ORD88540|Refrigerator|elec|10|20.690262|0.4737533|West|23/02/2024|user2742@test.org
ORD25906|TV|electronics|-4|789.87897|0.49409854|South|21/10/2023|user2458@test.org
ORD88442|Lap top|home appliance|1|335.6095|0.14384423|suth|11-17-2022|user5801@sample.net
ORD48007|Laptop|appliance|5|245.69737|0.7674159|suth|26/06/2025|user556@example.com
ORD56391|Lap top|elec|5|336.4775|0.53109556|North|18/04/2025|user5174@mail.com
ORD52754|T.V.|electronics|3|516.268|0.5416077|Wst||user7420@sample.net
ORD44728|Laptop|appliance|10|139.36186|1.197986|Eest|2025-05-28|user6535@mail.com
ORD69096|Fridge|home appliance|5|867.76355|0.087300755|West|2024-06-20|user7301@mail.com
ORD61047|Lap top|electronics|13|798.25995|1.1163442|Eest|11-19-2023|user3223@example.com
ORD34581|Laptop|appliance|13|922.94116|0.18505168|Eest|06-16-2025|user6005@test.org
ORD88176|Laptop|home appliance|14|724.9504|0.91479766|suth|09-06-2023|user3593@mail.com
ORD39231|TV|home appliance|1|410.00473|0.5780896|North|2024-12-08|user652@test.org
ORD58523|Fridge|gadget|6|641.14935|0.25407743|Eest|06-03-2023|user3343@test.org
ORD68597|Television|elec|-1|526.2629|0.9729578|nort|2023-12-02|user6865@mail.com
ORD19856|Laptop|elec|-3|372.70273|0.9502576|nort|05-22-2025|
ORD26937|Laptop|elec|1|517.9647|0.68068695|nort||user9403@sample.net
ORD68785|Fridge|electronics|14|762.4667|0.7429277|suth|16/12/2022|
ORD71414|Lap top|home appliance|1|467.23706|1.1545174|South||user6764@example.com
ORD74852|T.V.|appliance|11|223.20837|0.7880149|South|2023-07-05|
ORD22667|Laptop|home appliance|14|596.56525|0.043372035|South|10/02/2024|user2381@mail.com
ORD59631|Television|electronics|9|48.02585|0.5619023|South|04-21-2024|user3550@test.org
ORD66535|Fridge|gadget|-4|342.13412|0.72652096|Eest|2024-12-26|user389@sample.net
ORD26072|Lap top|electronics|12|897.3895|1.0118107|nort|03/04/2024|user4651@sample.net
ORD76042|T.V.|electronics|-1|556.7475|0.8268908|East|17/05/2024|user3983@mail.com
ORD84220|Laptop|electronics|-5|287.67615|0.42103818|North||user3193@sample.net
ORD15273|Laptop|appliance|-2|260.88358|0.4168193|suth|2024-06-29|user4129@test.org
ORD64480|TV|gadget|7|271.38257|0.39517552|North|2023-08-24|user240@test.org
ORD94566|TV|home appliance|-4|12.695789|0.1296987|nort|2025-03-16|user4299@sample.net
ORD57521|Laptop|electronics|8|880.6988|0.4634457|Eest|29/07/2023|user7731@test.org
ORD13632|TV|home appliance|4|8.374632|0.8833063|Eest|17/12/2024|user6984@test.org
ORD33299|Laptop|electronics|3|497.84314|0.2556367|North|2025-06-14|user1328@example.com
ORD67952|TV|electronics|9|646.7385|0.501266|South|08-30-2024|user6492@test.org
ORD46293|Fridge|appliance|-5|931.6402|0.42574385|North|11-18-2022|user5715@example.com
ORD83599|Television|appliance|5|620.83624|0.44027326|North|2024-03-27|user8162@mail.com
ORD36868|Laptop|home appliance|13|921.2551|0.9444644|South|12-05-2022|user7576@test.org
ORD72554|TV|home appliance|3|77.5882|0.78646636|South|03-19-2025|user9089@example.com
ORD94377|T.V.|elec|-1|443.50034|0.59283686|Eest|25/11/2024|user9053@sample.net
ORD49258|Refrigerator|appliance|8|842.7282|1.0316278|nort|18/04/2023|user9180@sample.net
ORD29374|Laptop|elec|7|234.99805|0.5589752|West|2025-06-17|user9861@test.org
ORD95457|Laptop|gadget|4|765.2318|0.6031996|Eest|2023-06-07|user9304@test.org
ORD49343|Refrigerator|gadget|3|415.9673|0.49540803|Wst|06-14-2023|
ORD23317|Refrigerator|appliance|4|3.3426285|0.10078183|Wst|26/11/2023|user964@mail.com
ORD73450|T.V.|electronics|12|318.67056|0.0039646626|West|07-06-2023|user6925@sample.net
ORD87606|Lap top|elec|8|888.5363|0.62556475|East|08/05/2024|user253@sample.net
ORD80625|Lap top|electronics|-4|662.29736|1.0455185|East||user8814@sample.net
ORD34202|TV|elec|-5|256.9413|0.36971763|suth|2024-09-17|user8573@mail.com
ORD90075|Refrigerator|elec|8|80.78432|0.33717436|Wst|2024-11-03|user4282@sample.net
ORD88688|TV|home appliance|6|332.81238|0.11710689|West|2025-02-12|user8921@test.org
ORD91260|Refrigerator|home appliance|13|688.67365|0.6840712|nort|2025-08-02|user1398@example.com
ORD57881|Fridge|gadget|14|625.90137|0.77248603|Eest|04-15-2025|
ORD59959|Television|electronics|1|324.73022|0.23638695|North|2023-02-01|user1420@mail.com
ORD40469|Refrigerator|appliance|-4|335.52026|1.0110785|nort|02-25-2025|user5421@mail.com
ORD87127|Fridge|electronics|-3|301.3098|0.11050001|West|26/10/2023|user7851@example.com
ORD84946|Television|home appliance|8|32.36097|0.4069146|nort|01-03-2024|user3169@test.org
